published_date,open,high,low,close,per_change,traded_quantity,traded_amount,status
2021-09-23,1000.0,1000.0,1000.0,1000.0,0.0,10.0,10000.0,0
2021-09-29,980.0,980.0,961.1,961.1,-3.89,25.0,24216.5,-1
2021-09-30,961.0,973.0,961.0,966.1,0.52,180.0,173855.0,1
2021-10-03,964.0,964.0,962.0,962.1,-0.41,175.0,168512.5,-1
2021-10-04,958.0,959.0,958.0,958.0,-0.43,75.0,71875.0,-1
2021-10-05,953.0,958.0,953.0,958.0,0.0,50.0,47775.0,0
2021-10-06,955.0,965.0,955.0,965.0,0.73,100.0,95825.0,1
2021-10-10,960.0,960.1,960.0,960.1,-0.51,55.0,52802.5,-1
2021-10-18,954.1,954.1,954.1,954.1,-0.62,25.0,23852.5,-1
2021-10-20,951.0,952.0,950.0,952.0,-0.22,75.0,71325.0,-1
2021-10-24,957.0,957.0,957.0,957.0,0.53,25.0,23925.0,1
2021-10-25,960.0,960.0,960.0,960.0,0.31,25.0,24000.0,1
2021-10-26,953.1,955.0,952.0,955.0,-0.52,150.0,142906.0,-1
2021-10-27,950.0,950.0,950.0,950.0,-0.52,25.0,23750.0,-1
2021-11-01,968.0,968.0,968.0,968.0,1.89,10.0,9680.0,1
2021-11-03,960.0,968.0,960.0,968.0,0.0,50.0,48200.0,0
2021-11-08,951.0,951.0,951.0,951.0,-1.76,25.0,23775.0,-1
2021-11-09,954.1,954.1,954.1,954.1,0.33,25.0,23852.5,1
2021-11-11,956.0,956.0,956.0,956.0,0.2,100.0,95600.0,1
2021-11-14,951.0,951.0,951.0,951.0,-0.52,25.0,23775.0,-1
2021-11-15,960.0,969.0,955.0,969.0,1.89,250.0,240263.5,1
2021-11-16,960.0,960.0,960.0,960.0,-0.93,75.0,72000.0,-1
2021-11-18,955.0,955.0,955.0,955.0,-0.52,200.0,191000.0,-1
2021-11-21,955.0,960.0,955.0,960.0,0.52,50.0,47875.0,1
2021-11-23,952.0,958.0,952.0,958.0,-0.21,125.0,119600.0,-1
2021-11-28,952.8,952.8,951.4,951.4,-0.69,75.0,71439.0,-1
2021-11-29,951.2,951.2,951.2,951.2,-0.02,25.0,23780.0,-1
2021-12-01,951.2,951.2,951.2,951.2,0.0,25.0,23780.0,0
2021-12-06,949.2,949.2,946.0,946.0,-0.55,150.0,142105.0,-1
2021-12-08,948.3,948.3,948.3,948.3,0.24,25.0,23707.5,1
2021-12-09,950.0,950.2,950.0,950.1,0.19,175.0,166275.0,1
2021-12-12,948.1,948.1,948.1,948.1,-0.21,50.0,47405.0,-1
2021-12-20,946.3,947.5,946.3,947.5,-0.06,50.0,47345.0,-1
2021-12-21,948.3,948.3,948.3,948.3,0.08,25.0,23707.5,1
2021-12-28,948.3,948.3,948.3,948.3,0.0,101.0,95778.3,0
2021-12-29,960.0,960.0,960.0,960.0,1.23,25.0,24000.0,1
2022-01-10,960.0,960.0,960.0,960.0,0.0,100.0,96000.0,0
