published_date,open,high,low,close,per_change,traded_quantity,traded_amount,status
2013-10-27,0.0,100.0,100.0,100.0,0.0,5000.0,500000.0,0
2013-12-04,100.0,100.0,100.0,100.0,0.0,500.0,50000.0,0
2014-03-03,100.0,100.0,100.0,100.0,0.0,5000.0,500000.0,0
2014-03-24,100.0,100.0,100.0,100.0,0.0,6250.0,625000.0,0
2014-03-25,100.0,100.0,100.0,100.0,0.0,12000.0,1200000.0,0
2014-04-20,100.0,100.0,100.0,100.0,0.0,1000.0,100000.0,0
2014-04-23,100.0,100.0,100.0,100.0,0.0,16500.0,1650000.0,0
2014-04-30,100.0,100.0,100.0,100.0,0.0,14000.0,1400000.0,0
2014-07-01,100.0,100.0,100.0,100.0,0.0,35250.0,3525000.0,0
2014-09-15,100.0,100.0,100.0,100.0,0.0,200.0,20000.0,0
2015-03-31,100.0,100.0,100.0,100.0,0.0,23844.0,2384400.0,0
2015-04-07,100.0,100.0,100.0,100.0,0.0,43560.0,4356000.0,0
2015-04-08,100.0,100.0,100.0,100.0,0.0,48816.0,4881600.0,0
2015-04-09,100.0,100.0,100.0,100.0,0.0,2000.0,200000.0,0
2015-07-09,100.0,100.0,100.0,100.0,0.0,20000.0,2000000.0,0
2015-10-04,100.0,100.0,100.0,100.0,0.0,15139.0,1513900.0,0
2015-10-19,100.0,100.0,100.0,100.0,0.0,33681.0,3368100.0,0
2016-11-29,170.0,170.0,170.0,170.0,0.0,15427.0,2622590.0,0
2016-12-27,170.0,170.0,170.0,170.0,0.0,89209.0,15165530.0,0
2017-01-03,170.0,170.0,170.0,170.0,0.0,41345.0,7028650.0,0
2017-01-04,170.0,170.0,170.0,170.0,0.0,2480.0,421600.0,0
2017-02-09,170.0,170.0,170.0,170.0,0.0,3351.0,569670.0,0
2017-04-25,170.0,170.0,170.0,170.0,0.0,17928.0,3047760.0,0
2017-04-26,170.0,167.0,167.0,167.0,0.0,28195.0,4708565.0,0
2017-07-10,167.0,164.0,164.0,164.0,0.0,7286.0,1194904.0,0
2017-10-29,120.0,120.0,120.0,120.0,0.0,30697.0,3683640.0,0
2017-10-30,120.0,120.0,120.0,120.0,0.0,207000.0,24840000.0,0
2017-10-31,120.0,120.0,120.0,120.0,0.0,120000.0,14400000.0,0
2017-11-19,120.0,120.0,120.0,120.0,0.0,60000.0,7200000.0,0
2017-12-21,120.0,120.0,120.0,120.0,0.0,79377.0,9525240.0,0
2017-12-26,120.0,120.0,120.0,120.0,0.0,20000.0,2400000.0,0
2017-12-28,120.0,120.0,120.0,120.0,0.0,221790.0,26614800.0,0
2018-05-14,113.0,113.0,113.0,113.0,0.0,24927.0,2816751.0,0
2018-05-20,113.0,113.0,113.0,113.0,0.0,37856.0,4277728.0,0
2018-05-21,113.0,113.0,113.0,113.0,0.0,148306.0,16758578.0,0
2018-05-22,113.0,113.0,113.0,113.0,0.0,13156.0,1486628.0,0
2018-06-12,113.0,113.0,113.0,113.0,0.0,67804.0,7661852.0,0
2018-06-13,113.0,113.0,113.0,113.0,0.0,44514.0,5030082.0,0
2018-07-16,113.0,113.0,113.0,113.0,0.0,11464.0,1295432.0,0
2018-08-07,113.0,113.0,113.0,113.0,0.0,21344.0,2411872.0,0
2018-08-09,113.0,113.0,113.0,113.0,0.0,17652.0,1994676.0,0
2018-09-04,113.0,113.0,113.0,113.0,0.0,4179.0,472227.0,0
2018-09-18,113.0,113.0,113.0,113.0,0.0,17608.0,1989704.0,0
2018-09-30,113.0,113.0,113.0,113.0,0.0,54452.0,6153076.0,0
2019-02-17,113.0,113.0,113.0,113.0,0.0,6746.0,762298.0,0
2019-07-23,113.0,113.0,113.0,113.0,0.0,15680.0,1771840.0,0
2019-08-11,113.0,113.0,113.0,113.0,0.0,1673.0,189049.0,0
2019-09-09,113.0,113.0,113.0,113.0,0.0,4500.0,508500.0,0
2019-09-24,113.0,113.0,113.0,113.0,0.0,51418.0,5810232.0,0
2019-09-25,113.0,113.0,113.0,113.0,0.0,14007.0,1582791.0,0
2019-09-29,113.0,113.0,113.0,113.0,0.0,10000.0,1130000.0,0
2019-10-02,113.0,113.0,113.0,113.0,0.0,7133.0,806029.0,0
2019-11-06,113.0,113.0,113.0,113.0,0.0,19304.0,2181352.0,0
2019-11-20,113.0,113.0,113.0,113.0,0.0,6241.0,705233.0,0
2019-11-25,113.0,113.0,113.0,113.0,0.0,40000.0,4520000.0,0
2019-12-08,113.0,113.0,113.0,113.0,0.0,10000.0,1130000.0,0
2019-12-22,113.0,113.0,113.0,113.0,0.0,100000.0,11300000.0,0
2019-12-26,113.0,113.0,113.0,113.0,0.0,27000.0,3051000.0,0
2019-12-31,113.0,113.0,113.0,113.0,0.0,120000.0,13560000.0,0
2020-02-03,113.0,113.0,113.0,113.0,0.0,2093.0,236509.0,0
2020-03-11,113.0,113.0,113.0,113.0,0.0,13100.0,1480300.0,0
2020-05-12,113.0,113.0,113.0,113.0,0.0,8000.0,904000.0,0
2020-07-05,111.0,111.0,111.0,111.0,-1.77,35424.0,3932064.0,-1
2020-07-22,111.0,111.0,111.0,111.0,0.0,10000.0,1110000.0,0
2020-07-30,111.0,111.0,111.0,111.0,0.0,29128.0,3233208.0,0
2020-09-28,111.0,111.0,111.0,111.0,0.0,22109.0,2454099.0,0
2020-10-08,111.0,111.0,111.0,111.0,0.0,2368.0,262848.0,0
2020-10-11,111.0,111.0,111.0,111.0,0.0,6316.0,701076.0,0
2020-10-13,111.0,111.0,111.0,111.0,0.0,2565.0,284715.0,0
2020-10-15,111.0,111.0,111.0,111.0,0.0,1580.0,175380.0,0
2020-10-20,111.0,111.0,111.0,111.0,0.0,90000.0,9990000.0,0
2020-10-21,111.0,111.0,111.0,111.0,0.0,3159.0,350649.0,0
2020-11-01,111.0,111.0,111.0,111.0,0.0,9052.0,1004772.0,0
2020-12-02,111.0,111.0,111.0,111.0,0.0,948.0,105228.0,0
2020-12-16,111.0,111.0,111.0,111.0,0.0,6193.0,687423.0,0
2020-12-24,111.0,111.0,111.0,111.0,0.0,2744.0,304584.0,0
2020-12-28,113.0,113.0,113.0,113.0,1.8,31586.0,3569218.0,1
2020-12-31,113.0,113.0,113.0,113.0,0.0,31000.0,3503000.0,0
2021-01-06,113.0,113.0,113.0,113.0,0.0,599345.0,67725985.0,0
2021-01-07,111.0,111.0,111.0,111.0,-1.77,22000.0,2442000.0,-1
2021-01-10,111.0,111.0,111.0,111.0,0.0,189614.0,21047154.0,0
2021-04-20,147.0,147.0,147.0,147.0,-1.34,22824.0,3355128.0,-1
2021-06-08,146.0,146.0,146.0,146.0,-0.68,26933.0,3932218.0,-1
2021-06-20,146.0,146.0,146.0,146.0,0.0,11409.0,1665714.0,0
2021-06-21,146.0,146.0,146.0,146.0,0.0,4889.0,713794.0,0
2021-07-05,146.0,146.0,146.0,146.0,0.0,2282.0,333172.0,0
2021-07-12,146.0,146.0,146.0,146.0,0.0,10104.0,1475184.0,0
2021-08-25,146.0,146.0,146.0,146.0,0.0,36541.0,5334986.0,0
2021-10-25,146.0,146.0,146.0,146.0,0.0,34144.0,4985024.0,0
2021-10-26,146.0,146.0,146.0,146.0,0.0,27000.0,3942000.0,0
2021-10-27,146.0,146.0,146.0,146.0,0.0,23846.0,3481516.0,0
2021-10-28,146.0,146.0,146.0,146.0,0.0,5000.0,730000.0,0
2021-11-23,146.0,146.0,146.0,146.0,0.0,29250.0,4387500.0,0
2021-11-28,146.0,146.0,146.0,146.0,0.0,21176.0,3091696.0,0
2021-12-15,146.0,146.0,146.0,146.0,0.0,9782.0,1428172.0,0
2021-12-22,146.0,146.0,146.0,146.0,0.0,105000.0,15765110.0,0
2021-12-27,146.0,146.0,146.0,146.0,0.0,12000.0,1752000.0,0
2022-03-02,220.0,220.0,220.0,220.0,0.0,3134.0,689480.0,0
2022-04-24,220.0,220.0,220.0,220.0,0.0,6591.0,1450020.0,0
2022-04-25,220.0,220.0,220.0,220.0,0.0,11023.0,2425060.0,0
2022-06-29,160.0,160.0,160.0,160.0,0.0,52589.0,8414240.0,0
2022-07-17,160.0,160.0,160.0,160.0,0.0,7335.0,1173600.0,0
2022-07-25,160.0,160.0,160.0,160.0,0.0,6622.0,1059520.0,0
2022-08-09,160.0,160.0,160.0,160.0,0.0,60639.0,9702240.0,0
2022-08-28,160.0,160.0,160.0,160.0,0.0,16529.0,2644640.0,0
2022-09-18,160.0,160.0,160.0,160.0,0.0,11761.0,1881760.0,0
