published_date,open,high,low,close,per_change,traded_quantity,traded_amount,status
2021-09-14,1000.0,1000.0,1000.0,1000.0,0.0,10.0,10000.0,0
2021-09-27,980.0,980.0,961.0,961.0,-3.9,50.0,48525.0,-1
2021-09-28,960.0,960.0,958.0,960.0,-0.1,125.0,119950.0,-1
2021-09-29,950.0,957.0,950.0,957.0,-0.31,65.0,61985.0,-1
2021-09-30,957.0,957.0,957.0,957.0,0.0,50.0,47850.0,0
2021-10-03,960.0,960.0,955.0,955.0,-0.21,36.0,34430.0,-1
2021-10-05,952.0,952.0,952.0,952.0,-0.31,25.0,23800.0,-1
2021-10-10,945.0,955.0,945.0,955.0,0.32,50.0,47500.0,1
2021-10-17,954.0,954.0,954.0,954.0,-0.1,25.0,23850.0,-1
2021-10-21,950.0,950.0,950.0,950.0,-0.42,50.0,47500.0,-1
2021-10-25,940.0,940.0,940.0,940.0,-1.05,25.0,23500.0,-1
2021-10-26,943.0,943.0,943.0,943.0,0.32,15.0,14145.0,1
2021-10-31,941.1,950.0,941.1,950.0,0.74,285.0,270357.5,1
2021-11-01,943.0,943.0,943.0,943.0,-0.74,25.0,23575.0,-1
2021-11-02,945.0,946.1,945.0,946.0,0.32,75.0,70927.5,1
2021-11-15,946.5,946.5,946.5,946.5,0.05,30.0,28395.0,1
2021-11-16,943.7,943.7,943.7,943.7,-0.3,25.0,23592.5,-1
2021-11-17,945.2,945.2,945.2,945.2,0.16,50.0,47260.0,1
2021-11-18,942.1,942.1,942.1,942.1,-0.33,25.0,23552.5,-1
2021-11-21,945.0,945.0,945.0,945.0,0.31,100.0,94500.0,1
2021-11-25,944.0,944.0,944.0,944.0,-0.11,25.0,23600.0,-1
2021-12-23,937.1,937.1,937.1,937.1,-0.73,25.0,23427.5,-1
2022-01-02,925.0,925.0,923.5,923.5,-1.45,75.0,69302.5,-1
2022-01-10,930.0,960.7,930.0,960.7,4.03,350.0,333235.0,1
2022-01-11,974.0,985.0,974.0,985.0,2.53,585.0,573211.5,1
2022-01-12,990.0,990.0,990.0,990.0,0.51,176.0,174240.0,1
2022-01-23,980.0,980.0,980.0,980.0,-1.01,50.0,49000.0,-1
2022-09-27,960.4,960.4,960.4,960.4,-2.0,10.0,9604.0,-1
2022-11-27,941.2,941.2,941.2,941.2,-2.0,25.0,23530.0,-1
2022-12-13,941.2,941.2,941.2,941.2,0.0,25.0,23060.0,0
2023-02-06,922.4,922.4,851.0,851.0,-9.58,80.0,69847.0,-1
2023-02-07,840.0,840.0,840.0,840.0,-1.29,10.0,8400.0,-1
2023-02-08,823.2,826.0,790.7,826.0,-1.67,65.0,52757.0,-1
2023-02-09,809.5,809.5,809.5,809.5,-2.0,20.0,16190.0,-1
2023-02-15,793.4,793.4,793.4,793.4,-1.99,25.0,19835.0,-1
2023-02-20,777.7,777.7,777.7,777.7,-1.98,25.0,19442.5,-1
2023-02-23,777.0,777.0,777.0,777.0,-0.09,25.0,19425.0,-1
2023-02-28,761.5,761.5,761.5,761.5,-1.99,10.0,7615.0,-1
2023-03-09,746.3,765.0,746.3,765.0,0.46,150.0,113028.0,1
2023-03-12,751.0,751.0,751.0,751.0,-1.83,10.0,7510.0,-1
2023-03-26,736.1,750.8,736.1,750.8,-0.03,50.0,37172.5,-1
2023-03-27,765.8,765.8,765.8,765.8,2.0,30.0,22974.0,1
2023-03-28,751.0,751.0,736.0,750.0,-2.06,96.0,71666.0,-1
