published_date,open,high,low,close,per_change,traded_quantity,traded_amount,status
2024-02-27,1000.0,1000.0,980.0,980.0,-2.0,60.0,59000.0,-1
2024-03-03,960.4,960.4,886.2,910.0,-7.14,425.0,385710.0,-1
2024-03-05,892.0,906.0,880.0,906.0,-0.44,595.0,535007.0,-1
2024-03-06,906.0,915.0,906.0,908.0,0.22,195.0,177050.0,1
2024-03-07,910.0,915.0,910.0,915.0,0.77,230.0,209807.5,1
2024-03-10,915.0,920.0,911.6,920.0,0.55,205.0,187995.0,1
2024-03-12,912.2,913.0,912.2,913.0,-0.76,125.0,114045.0,-1
2024-03-13,913.8,925.0,913.8,925.0,1.31,50.0,45970.0,1
2024-03-14,913.0,913.0,912.2,912.4,-1.36,125.0,114070.0,-1
2024-03-17,916.1,916.1,915.0,915.0,0.28,75.0,68680.0,1
2024-03-18,917.1,930.0,917.1,930.0,1.64,150.0,139177.5,1
2024-03-19,920.0,920.0,920.0,920.0,-1.08,100.0,92000.0,-1
2024-03-20,906.2,913.2,906.2,913.2,-0.74,100.0,91015.0,-1
2024-03-21,925.0,925.0,925.0,925.0,1.29,50.0,46250.0,1
2024-03-26,930.0,930.0,926.0,926.0,0.11,50.0,46400.0,1
2024-03-27,926.1,926.1,926.1,926.1,0.01,25.0,23152.5,1
2024-03-28,935.0,935.0,935.0,935.0,0.96,200.0,187000.0,1
2024-03-31,918.3,953.0,918.2,953.0,1.93,425.0,400462.5,1
2024-04-01,953.0,969.2,953.0,953.0,0.0,285.0,274070.0,0
2024-04-02,953.0,953.0,942.0,942.0,-1.15,50.0,47375.0,-1
2024-04-03,960.0,980.0,960.0,980.0,4.03,230.0,222980.0,1
2024-04-10,965.0,965.0,965.0,965.0,-1.53,25.0,24125.0,-1
2024-04-14,984.3,984.3,984.3,984.3,2.0,25.0,24607.5,1
2024-04-15,965.1,984.3,965.0,983.0,-0.13,300.0,294035.0,-1
2024-04-18,985.0,1002.6,985.0,1002.6,1.99,140.0,139145.0,1
2024-04-21,1000.0,1020.0,999.0,1020.0,1.74,285.0,288300.0,1
2024-04-22,1005.0,1010.0,1000.0,1001.0,-1.86,110.0,110335.0,-1
2024-04-24,999.0,1020.0,999.0,1002.1,0.11,125.0,126027.5,1
2024-04-25,1000.0,1000.0,1000.0,1000.0,-0.21,50.0,50000.0,-1
2024-04-28,1000.0,1000.0,1000.0,1000.0,0.0,100.0,100000.0,0
2024-04-29,1020.0,1020.0,1020.0,1020.0,2.0,100.0,102000.0,1
2024-04-30,1020.0,1020.0,1010.0,1010.0,-0.98,150.0,152000.0,-1
2024-05-02,1010.0,1010.0,998.0,998.0,-1.19,45.0,45210.0,-1
2024-05-06,1005.0,1005.0,1005.0,1005.0,0.7,50.0,50250.0,1
