published_date,open,high,low,close,per_change,traded_quantity,traded_amount,status
2022-07-27,1000.0,1000.0,1000.0,1000.0,0.0,100.0,100000.0,0
2022-09-22,980.0,980.0,941.4,941.4,-5.86,65.0,62052.0,-1
2022-10-10,922.6,922.6,922.6,922.6,-2.0,10.0,9226.0,-1
2022-10-20,904.2,904.2,851.3,851.3,-7.73,105.0,92013.0,-1
2022-10-23,837.0,858.0,837.0,858.0,0.79,125.0,105930.0,1
2022-10-31,850.0,850.0,850.0,850.0,-0.93,15.0,12750.0,-1
2022-11-01,845.0,857.2,840.4,857.2,0.85,65.0,54993.0,1
2022-11-02,858.0,858.0,843.2,843.2,-1.63,45.0,38303.0,-1
2022-11-03,860.0,870.0,843.2,870.0,3.18,125.0,106127.5,1
2022-11-07,853.1,856.1,853.1,856.1,-1.6,50.0,42730.0,-1
2022-11-08,856.1,873.2,856.1,856.6,0.06,60.0,51549.5,1
2022-11-09,856.6,873.7,856.0,858.0,0.16,140.0,120127.0,1
2022-11-10,852.1,853.4,852.0,853.4,-0.54,65.0,55417.5,-1
2022-11-14,847.1,852.0,846.6,852.0,-0.16,118.0,100049.9,-1
2022-11-15,846.5,846.5,846.5,846.5,-0.65,25.0,21162.5,-1
2022-11-16,842.6,846.9,842.6,846.9,0.05,125.0,105722.5,1
2022-11-17,850.0,850.0,850.0,850.0,0.37,25.0,21250.0,1
2022-11-22,860.0,860.0,860.0,860.0,1.18,65.0,55900.0,1
2022-11-24,845.5,845.5,845.5,845.5,-1.69,25.0,21137.5,-1
2022-11-30,842.5,842.5,842.5,842.5,-0.35,25.0,21062.5,-1
2022-12-01,841.2,841.2,841.2,841.2,-0.15,25.0,21030.0,-1
2022-12-04,850.0,850.0,850.0,850.0,1.05,25.0,21250.0,1
2022-12-06,850.0,850.0,850.0,850.0,0.0,25.0,21250.0,0
2022-12-11,840.1,843.0,840.1,841.1,-1.05,125.0,105237.5,-1
2022-12-18,841.1,841.1,841.1,841.1,0.0,25.0,21027.5,0
2022-12-20,857.9,857.9,842.7,842.7,0.19,75.0,63585.1,1
2022-12-21,843.0,843.0,843.0,843.0,0.04,25.0,21075.0,1
2022-12-27,838.7,838.7,838.6,838.6,-0.52,30.0,25160.0,-1
2023-01-01,837.6,837.6,837.6,837.6,-0.12,25.0,20940.0,-1
2023-01-02,854.3,854.3,854.3,854.3,1.99,25.0,21357.5,1
2023-01-04,845.3,845.3,845.2,845.2,-1.07,50.0,42262.5,-1
2023-01-08,845.8,867.0,845.6,867.0,2.58,185.0,157837.9,1
2023-01-09,884.3,884.3,884.3,884.3,2.0,30.0,26529.0,1
2023-01-18,866.7,866.7,849.4,866.3,-2.04,175.0,150355.0,-1
