published_date,open,high,low,close,per_change,traded_quantity,traded_amount,status
2013-06-13,0.0,162.0,162.0,162.0,0.0,26016.0,4214592.0,0
2013-06-16,162.0,162.0,162.0,162.0,0.0,28144.0,4559328.0,0
2013-06-18,162.0,162.0,162.0,162.0,0.0,26784.0,4339008.0,0
2013-06-19,162.0,162.0,162.0,162.0,0.0,13048.0,2113776.0,0
2013-07-18,162.0,162.0,162.0,162.0,0.0,15000.0,2430000.0,0
2013-08-01,162.0,162.0,162.0,162.0,0.0,5000.0,810000.0,0
2013-09-12,162.0,159.0,153.0,153.0,0.0,25000.0,3885000.0,0
2013-09-15,153.0,153.0,153.0,153.0,0.0,20000.0,3060000.0,0
2013-10-27,153.0,153.0,153.0,153.0,0.0,24024.0,3675672.0,0
2013-12-08,0.0,150.0,150.0,150.0,0.0,46072.0,6910800.0,0
2013-12-09,150.0,147.0,147.0,147.0,0.0,37960.0,5580120.0,0
2013-12-10,147.0,145.0,145.0,145.0,0.0,24024.0,3483480.0,0
2013-12-12,145.0,145.0,145.0,145.0,0.0,37752.0,5474040.0,0
2013-12-18,145.0,146.0,146.0,146.0,0.0,28050.0,4095300.0,0
2013-12-19,146.0,145.0,145.0,145.0,0.0,22000.0,3190000.0,0
2013-12-23,145.0,145.0,143.0,145.0,0.0,58960.0,8532040.0,0
2013-12-24,145.0,145.0,144.0,145.0,0.0,19292.0,2793930.0,0
2013-12-26,145.0,148.0,145.0,148.0,0.0,80102.0,11770512.0,0
2014-04-09,148.0,150.0,150.0,150.0,0.0,113880.0,17082000.0,0
2014-05-13,150.0,153.0,153.0,153.0,0.0,25000.0,3825000.0,0
2014-05-15,153.0,153.0,153.0,153.0,0.0,100132.0,15320196.0,0
2014-07-13,153.0,153.0,153.0,153.0,0.0,108108.0,16540524.0,0
2014-07-15,153.0,160.0,153.0,160.0,0.0,147304.0,23327272.0,0
2014-07-16,160.0,160.0,160.0,160.0,0.0,60633.0,9701280.0,0
2014-08-25,160.0,160.0,160.0,160.0,0.0,3796.0,607360.0,0
2014-08-26,160.0,160.0,160.0,160.0,0.0,7592.0,1214720.0,0
2014-09-01,160.0,160.0,160.0,160.0,0.0,10810.0,1729600.0,0
2014-09-07,160.0,160.0,160.0,160.0,0.0,15004.0,2400640.0,0
2014-09-30,160.0,165.0,160.0,165.0,0.0,55651.0,9107780.0,0
2014-10-27,165.0,165.0,165.0,165.0,0.0,89633.0,14789445.0,0
2015-07-13,219.0,219.0,215.0,215.0,0.0,64378.0,13881270.0,0
