published_date,open,high,low,close,per_change,traded_quantity,traded_amount,status
2024-03-31,1000.0,1020.0,1000.0,1020.0,2.0,30.0,30400.0,1
2024-04-01,999.6,1005.0,999.6,1000.0,-1.96,177.0,177410.0,-1
2024-04-02,1020.0,1065.0,1020.0,1031.0,3.1,56559.0,60227777.5,1
2024-04-03,1030.0,1050.6,1030.0,1050.6,2.0,130.0,135960.0,1
2024-04-07,1050.0,1050.0,1050.0,1050.0,-0.06,15.0,15750.0,-1
2024-04-09,1049.0,1049.0,1040.0,1040.0,-0.95,35.0,36490.0,-1
2024-04-10,1020.0,1020.0,1019.2,1019.2,-2.0,75.0,76480.0,-1
2024-04-14,1006.0,1006.0,1006.0,1006.0,-1.3,25.0,25150.0,-1
2024-04-15,1020.0,1020.0,1015.5,1015.5,0.94,100.0,101662.5,1
2024-04-16,1035.8,1040.2,1035.8,1040.2,2.43,37.0,38434.6,1
2024-04-18,1057.0,1060.0,1051.0,1060.0,1.9,105.0,110775.0,1
2024-04-21,1060.0,1060.0,1038.8,1060.0,0.0,133.0,140010.0,0
2024-04-24,1040.0,1040.0,1030.0,1030.1,-2.82,100.0,103502.5,-1
2024-04-25,1025.0,1025.5,1025.0,1025.5,-0.45,150.0,153775.0,-1
2024-04-28,1025.5,1028.0,1025.5,1028.0,0.24,50.0,51337.5,1
2024-04-29,1028.0,1028.0,1028.0,1028.0,0.0,2.0,2068.0,0
2024-04-30,1054.6,1069.0,1030.0,1030.0,0.19,237.0,249119.0,1
2024-05-02,1027.0,1050.6,1027.0,1050.6,2.0,150.0,156232.5,1
2024-05-05,1050.6,1050.6,1050.6,1050.6,0.89,2.0,2120.0,1
2024-05-06,1038.8,1038.8,1020.0,1020.0,-3.77,200.0,206017.5,-1
2024-05-07,1025.0,1032.7,1025.0,1032.7,1.25,50.0,51442.5,1
2024-05-12,1052.0,1053.3,1052.0,1052.0,1.87,64.0,67363.5,1
2024-05-13,1052.0,1052.0,1052.0,1052.0,0.0,2.0,2104.0,0
2024-05-14,1073.0,1073.0,1052.7,1052.7,0.07,76.0,80527.3,1
2024-05-15,1060.0,1060.0,1060.0,1060.0,1.98,2.0,2162.0,1
2024-05-16,1081.0,1081.0,1081.0,1081.0,-1.48,4.0,4290.0,-1
2024-05-19,1064.6,1064.6,1064.6,1064.6,-0.04,18.0,19336.4,-1
2024-05-20,1050.0,1050.0,1050.0,1050.0,-1.37,57.0,59880.0,-1
2024-05-21,1050.0,1065.0,1030.1,1030.1,-0.95,78.0,81887.3,-1
2024-05-22,1038.8,1038.8,1038.8,1038.8,0.84,27.0,28090.0,1
2024-05-26,1040.0,1040.0,1040.0,1040.0,0.12,131.0,136240.0,1
2024-05-27,1060.0,1060.8,1055.0,1055.0,1.44,69.0,73065.0,1
2024-05-29,1045.0,1050.0,1045.0,1050.0,-0.47,130.0,136410.0,-1
2024-05-30,1050.0,1050.0,1050.0,1050.0,0.0,4.0,4240.0,0
2024-06-02,1050.0,1050.0,1050.0,1050.0,0.0,106.0,111360.0,0
2024-06-03,1050.0,1050.0,1050.0,1050.0,0.0,56.0,58875.0,0
2024-06-04,1025.3,1060.0,1025.3,1060.0,1.92,204.0,215017.5,1
2024-06-05,1050.0,1060.0,1050.0,1051.0,-0.85,75.0,79025.0,-1
2024-06-06,1051.0,1051.0,1051.0,1051.0,0.0,4.0,4260.0,0
2024-06-09,1044.0,1044.0,1044.0,1044.0,-1.97,29.0,30160.6,-1
2024-06-12,1045.0,1045.0,1045.0,1045.0,0.1,120.0,125558.4,1
2024-06-13,1045.0,1045.0,1045.0,1045.0,0.0,6.0,6360.0,0
2024-06-16,1060.0,1060.0,1060.0,1060.0,0.0,127.0,134640.0,0
2024-06-18,1060.0,1060.0,1060.0,1060.0,0.0,73.0,77420.0,0
2024-06-19,1060.0,1060.0,1045.0,1060.0,0.0,74.0,78065.0,0
2024-06-20,1060.0,1060.0,1060.0,1060.0,0.0,2.0,2122.0,0
2024-06-23,1039.8,1039.8,1039.8,1039.8,-2.0,25.0,26075.8,-1
2024-06-24,1039.8,1039.8,1032.0,1032.0,-0.75,173.0,179105.4,-1
2024-06-25,1050.0,1050.0,1050.0,1050.0,1.74,75.0,78750.0,1
2024-06-26,1033.5,1055.0,1033.5,1052.0,0.19,135.0,141848.5,1
2024-06-27,1035.2,1090.0,1035.2,1090.0,3.61,285.0,308089.0,1
2024-07-01,1092.0,1095.0,1092.0,1092.0,0.18,98.0,107168.0,1
2024-07-02,1103.0,1103.0,1103.0,1103.0,1.01,110.0,121330.0,1
2024-07-03,1115.0,1115.0,1100.0,1103.0,0.0,60.0,66231.0,0
2024-07-10,1096.7,1140.0,1096.7,1140.0,3.35,60.0,67052.5,1
2024-07-16,1140.0,1140.0,1140.0,1140.0,0.0,8.0,8937.6,0
2024-07-17,1083.0,1083.0,1031.0,1031.0,-7.72,110.0,116400.5,-1
2024-07-18,1040.0,1040.0,1019.2,1019.2,-1.14,244.0,252147.3,-1
2024-07-21,1020.0,1020.0,1020.0,1020.0,0.08,158.0,161160.0,1
2024-07-24,1021.0,1021.0,1021.0,1021.0,0.1,30.0,30630.0,1
